GDC_UUID	CGC_path	sample_type	disease
83286E2D-E708-437A-911A-E6B050273CBD	/Datasets/tcga/TCGA-ACC/69f4f19c-08c8-4001-92a8-fed155c3b4fe/analysis/12f3b79e-9a06-4d59-9376-a5a3b1fc450e/data/UNCID_2202930.64934de4-399f-4fbc-b283-979ab40addbc.130729_UNC12-SN629_0323_AC2DMAACXX_3_GGCTAC.tar.gz	Primary Tumor	Adrenocortical Carcinoma
713CE94A-6DE4-4A0C-9119-362F6A237DC5	/Datasets/tcga/TCGA-COAD/3a785e32-7960-4c72-84c4-fb42c4dd86f1/analysis/6cd5f114-b554-4f60-a9e8-9a4c5fe33cd4/data/UNCID_2217541.ad28b826-ccfe-406e-a8c1-232702fc2ddd.100813_UNC3-RDR300156_00019_FC_629UPAAXX_3.tar.gz	Primary Tumor	Colon Adenocarcinoma
8AD5472B-A6BB-4B81-9C94-6DE2B2E2EFA2	/Datasets/tcga/TCGA-HNSC/e2e64c5d-44ba-42f0-ab9d-ec16b21d2545/analysis/d6b48113-f360-4cea-a050-1e22bed22eb6/data/UNCID_2201022.82a7dfb8-e1ff-45b1-9f9c-0dc104c6899e.111117_UNC14-SN744_0189_AD09V4ACXX_3_ACTTGA.tar.gz	Primary Tumor	Head and Neck Squamous Cell Carcinoma
8F50678A-8C6A-4372-A2A7-11AA8042ACC7	/Datasets/tcga/TCGA-THCA/1ebd5834-56b8-498a-8f34-c0031fcfd856/analysis/e4c991ad-ffb5-4eda-9fb0-2b7d40ffabe7/data/UNCID_2186951.5A2EBAB3-98A8-4226-987C-3009B2E0D062.121002_UNC11-SN627_0255_BC0WRJACXX_2_TGACCA.tar.gz	Primary Tumor	Thyroid Carcinoma
37D966E3-253E-4397-A9AE-0903A8D31FE6	/Datasets/tcga/TCGA-ESCA/a6bbfc3c-bd42-47f8-af01-99fa821ea176/analysis/13d1c14c-496b-4d6f-a86a-fdffd5188d2c/data/TCGA-JY-A93F-01A-21R-A37I-31_rnaseq_fastq.tar	Primary Tumor	Esophageal Carcinoma
3F64FCDA-3C5D-4EC3-A355-7FBAF5A13381	/Datasets/tcga/TCGA-KIRC/ae55b2d3-62a1-419e-9f9a-5ddfac356db4/analysis/5bea94d4-ae1b-4141-848b-5c86ec40b6d5/data/UNCID_2209285.d0bcabdc-b462-49dc-857a-f200cd960c66.110525_UNC14-SN744_0118_AD0D60ABXX_3.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
8552F386-7E12-4B03-80EE-94DEEBDC467C	/Datasets/tcga/TCGA-PRAD/f0f637b5-de40-4853-b54b-08468d45b195/analysis/69cce53e-9b7b-44c2-aab7-dfd45fb3ae89/data/UNCID_2642366.3e70c3e7-e946-46c8-b703-bc531bd1edce.140820_UNC17-D00216_0240_AC5FB2ACXX_5_GTTTCG.tar.gz	Primary Tumor	Prostate Adenocarcinoma
D7568BF1-3DFC-42C9-B58D-ED321045621E	/Datasets/tcga/TCGA-STAD/d0b78f02-2315-4c12-8b2a-ac1a110f882d/analysis/7276a2eb-03b6-4d22-8e1f-5e945dc13078/data/TCGA-BR-8080-01A-11R-2343-13_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
85A86B91-4F24-4E77-AE2D-520F8E205EFC	/Datasets/tcga/TCGA-ACC/83e7b9f8-04a4-440f-aafc-7a8e9ddff284/analysis/8e4b078b-e6f7-4424-95fd-51a550203835/data/UNCID_2202786.207683b6-6a60-44ef-8eb2-d26ed9a7de76.130806_UNC13-SN749_0298_BC2E3KACXX_1_ACAGTG.tar.gz	Primary Tumor	Adrenocortical Carcinoma
872A1F81-74DD-46F5-AE5A-28660B692BFC	/Datasets/tcga/TCGA-KIRP/4a9a3a6d-090a-4c26-b16c-d65055f05628/analysis/b7b5179c-ef0c-4315-a0f6-e3f6794c22ce/data/UNCID_2264367.30ddad44-9794-4b42-977b-743cc9def034.130807_UNC12-SN629_0324_AC2B36ACXX_2_GATCAG.tar.gz	Primary Tumor	Kidney Renal Papillary Cell Carcinoma
A1B4E7EA-9E08-4961-A8C1-5F5366D9BF76	/Datasets/tcga/TCGA-OV/808eb134-9c7d-43bb-b86c-2f3259193954/analysis/031e29a9-ceb4-438e-9b29-b8e8166843ec/data/TCGA-25-1623-01A-01R-1566-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
CC7FABCB-49D8-4948-96B4-7383EF5AD62C	/Datasets/tcga/TCGA-LIHC/1983fade-44f1-41e0-8983-f2ce8d649655/analysis/1989ab2c-d449-4de9-a65e-a9c291b1bf97/data/UNCID_2167244.173a2cc4-0d27-4a27-857f-97a0e53fa8d1.130620_UNC15-SN850_0314_BD2AC0ACXX_1_CGATGT.tar.gz	Primary Tumor	Liver Hepatocellular Carcinoma
A3D85C0A-3202-40C2-88E1-052AC6C5184B	/Datasets/tcga/TCGA-SARC/93dfe3c6-445d-4976-93c0-9a826730fd58/analysis/eb767929-2fba-4963-bbdc-7cf2943c5546/data/UNCID_2546079.4d01182b-0129-4e3d-b4d1-6fd5c4d2abd4.131101_UNC13-SN749_0316_AC2LK9ACXX_5_GAGTGG.tar.gz	Primary Tumor	Sarcoma
CD6F9E20-B301-4663-87EC-953EDF49754F	/Datasets/tcga/TCGA-SARC/4c323272-2e94-4910-a894-7836570852cd/analysis/b88f847d-4a94-4c4e-b52f-fb290b38abf5/data/UNCID_2627948.e1484bf6-1ef1-4ab4-b67b-d85e0088c7fe.140509_UNC12-SN629_0368_BC4241ACXX_8_GTCCGC.tar.gz	Primary Tumor	Sarcoma
ED0801CF-F2A9-44EE-BD30-706DD0675597	/Datasets/tcga/TCGA-SKCM/889ae822-add8-4a10-abe0-50176c858f80/analysis/d8d236f1-e10d-43d2-a9f8-15759c903955/data/UNCID_2177708.8b7dde02-aa71-4df6-b108-d3f083fdaf8c.130412_UNC10-SN254_0452_BC22WAACXX_4_ATCACG.tar.gz	Primary Tumor	Skin Cutaneous Melanoma
90A48928-0338-4887-BDED-6674011F9881	/Datasets/tcga/TCGA-BRCA/dfaabd03-2d40-4422-b210-caf112ff4229/analysis/e64953d3-a3b5-4fdf-947a-ae2d45ec2bfa/data/UNCID_2642400.cca6f765-44ff-4540-a961-0a2be4e41f93.140821_UNC11-SN627_0377_BC5ERUACXX_8_CGTACG.tar.gz	Primary Tumor	Breast Invasive Carcinoma
BCE26B15-3252-4FE3-A76B-1ADB9DC7B52B	/Datasets/tcga/TCGA-KIRC/fdda296a-7321-4c8c-8076-40d92c570c8f/analysis/f2685aba-dccd-4cfb-ad46-6e9ac4cd5e04/data/UNCID_2210005.b934a7ef-afb8-4c82-8c80-51cdfe9fbad7.110415_UNC9-SN296_0171_BB07RHABXX_4.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
47A45491-6023-44BF-ABC2-9A470F7FC1F7	/Datasets/tcga/TCGA-UVM/a18d3ba3-e2f4-4144-9c25-2019cad193f4/analysis/46d470cf-2798-47c1-8672-6fb8351d8741/data/UNCID_2636408.410ebafa-bacb-477e-9902-55cc0bdc8464.140710_UNC15-SN850_0376_AC4HV7ACXX_2_ACAGTG.tar.gz	Primary Tumor	Uveal Melanoma
92370055-2FF5-423B-9F10-579820B0FEAC	/Datasets/tcga/TCGA-COAD/14cc6f5b-5692-471e-98b4-ae200b3d8fed/analysis/1f5970e9-e134-45d7-b1de-c098b806a9ef/data/UNCID_2185865.c802ea4d-922b-4a14-a74d-95f3ca10f9a3.121129_UNC16-SN851_0193_BC12YPACXX_2_GAGTGG.tar.gz	Primary Tumor	Colon Adenocarcinoma
BF1BBB4A-E283-483B-A3C5-C895E723D943	/Datasets/tcga/TCGA-COAD/960d278c-c87d-42dc-ad28-42e010d8f0f1/analysis/3bd039ee-e395-42b1-9daf-6bea630453db/data/UNCID_2185773.4e92fe80-4985-4b69-bab6-aece3c61c695.121206_UNC15-SN850_0245_BD1H0HACXX_1_GATCAG.tar.gz	Primary Tumor	Colon Adenocarcinoma
66E8F1F3-620D-4B70-A2E5-26606CB1E5F9	/Datasets/tcga/TCGA-COAD/b4c3cf95-a27c-4bcf-9321-38723473e83b/analysis/8c2c3590-7407-4c1e-b4a6-3c721fea6187/data/UNCID_2217575.1b7c1662-b8ee-4e22-92f8-1e9eaff7b3ad.100809_UNC1-RDR301647_00017_FC_629F8AAXX_4.tar.gz	Primary Tumor	Colon Adenocarcinoma
3B9229AD-12E5-451E-9D2F-378AAC82C04A	/Datasets/tcga/TCGA-ESCA/22ee75e0-5d61-41f4-aacd-b4e09c70d2c3/analysis/adad2b3f-4d90-4324-b0e1-e57fe7f8e820/data/TCGA-L5-A43I-01A-11R-A24K-31_rnaseq_fastq.tar	Primary Tumor	Esophageal Carcinoma
0DE47CE2-248A-4CAA-AC13-D667BB1E110F	/Datasets/tcga/TCGA-LUSC/ea34663c-f40e-4a3e-9ac0-65d5e9eef12b/analysis/ac2571e4-5507-4157-991b-abc80e463253/data/UNCID_2207070.4686dc73-c481-4e93-977c-980887726234.110726_UNC12-SN629_0113_BD0E5WABXX_4.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
63A883F6-96DD-4565-B176-D5A35D3820D1	/Datasets/tcga/TCGA-LIHC/f82aff25-0725-48d1-aefd-d60800f7d1ab/analysis/51ee49e6-7373-4129-91d8-31bd217e7c23/data/UNCID_2364804.86eb0a1e-45f3-4bc1-a2f8-6e369292b113.140102_UNC15-SN850_0344_AC384WACXX_7_TTAGGC.tar.gz	Primary Tumor	Liver Hepatocellular Carcinoma
E25D9A9E-B58C-4518-9B2C-A475B12AE161	/Datasets/tcga/TCGA-STAD/a3f03a0a-f251-4588-97bc-3403597a35ad/analysis/47594b2d-dd2d-4979-8946-d7415545966d/data/TCGA-VQ-AA6G-01A-11R-A414-31_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
FE646ED8-AA01-4CF1-BFF4-1E9198E13A4B	/Datasets/tcga/TCGA-BRCA/4ac693e9-10f3-46b3-9d46-df3af7b0d259/analysis/4618a702-2723-4e89-afdb-9ceaad967089/data/UNCID_2207350.46262a6c-8a11-4bb9-8851-8b6e44c95288.110714_UNC13-SN749_0083_BD0DLNABXX_4.tar.gz	Primary Tumor	Breast Invasive Carcinoma
959DCD7D-5F2F-464A-ADAD-5B5B74F7F01D	/Datasets/tcga/TCGA-LUSC/a6ec75d4-1c90-4527-bfae-aa91d2dae082/analysis/d8ae433c-386d-4cae-8dbe-98fa96fca220/data/UNCID_2189662.c859b0e7-c582-41af-83d7-83ac07f53d13.120518_UNC14-SN744_0238_AC0PR4ACXX_1_ATCACG.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
D47C7B74-BB01-4614-B683-652F7130729C	/Datasets/tcga/TCGA-UCEC/22669a01-21d3-404c-ac19-cf0a6c03bb1d/analysis/9e38e9bd-05fe-4257-b5ea-a23fc1d827d9/data/UNCID_2168981.47e8bbd2-fd10-4dc8-882e-cb88ca27338d.130610_UNC14-SN744_0347_BD28NBACXX_3_GATCAG.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
21A31B3E-254C-4311-AF9A-4F500E711729	/Datasets/tcga/TCGA-UCEC/b3aa16d6-1677-445d-a8d3-46657d4f8b43/analysis/ca128815-c055-4033-9660-651112a23c5b/data/UNCID_2189215.838b151f-4608-4981-89f3-0cba9ec540fb.120531_UNC2-RDR300275_00125_FC_64VUHAAXX_1.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
8845FA4E-2D52-43F9-8FAA-A94358982939	/Datasets/tcga/TCGA-KIRC/bbbce1ba-c739-43ba-b9cf-a4f746491ae3/analysis/4ab74f72-d4e0-4954-b88d-e65f995085c2/data/UNCID_2209929.890fcbee-5720-4a9e-8d71-bb623705e71b.110418_UNC15-SN850_0063_BB07MAABXX_5.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
6BA7E1B2-53A4-4442-A7BD-9696EBA5157F	/Datasets/tcga/TCGA-LUAD/f77cf4d3-9829-4fd3-95a1-b29aed9e94b8/analysis/4d5d77b4-f1a5-4f4e-8689-033bab3ccd17/data/UNCID_2200085.37f38cd6-6b65-4646-8ee1-d86ccc02fa75.111129_UNC10-SN254_0309_AD095JACXX_8_GGCTAC.tar.gz	Primary Tumor	Lung Adenocarcinoma
9824DFB4-0A1A-4BA4-B2DC-5348DA3D3AE6	/Datasets/tcga/TCGA-READ/652e503a-1be8-445b-96d6-ff114f911e76/analysis/ab318c2f-142c-46a7-92d3-3288c594b35a/data/UNCID_2184063.b6530750-0410-43ec-bb79-f862ca3424a6.130215_UNC16-SN851_0218_AD1U3MACXX_8_GTGGCC.tar.gz	Primary Tumor	Rectum Adenocarcinoma
F7A99180-9A3E-460B-B137-5E09B8A9D483	/Datasets/tcga/TCGA-UCEC/3878f58e-76ba-4480-a784-88505bd464d0/analysis/35ab7004-00d8-459c-9e30-0022f1e0293a/data/UNCID_2206592.06745c8c-5e2b-4131-93a5-9023c32665ac.110928_UNC6-RDR300211_00126_FC_6348UAAXX_7.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
F4C7BCEC-3CD4-4D9A-89EA-0ED58EA0DCFE	/Datasets/tcga/TCGA-OV/c9226204-cb61-40b8-8a94-a7e71c14ea3a/analysis/e9184913-b7bf-43ca-a62c-78215648c021/data/TCGA-24-2036-01A-01R-1568-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
B7D1197D-B353-4839-A895-368613243FB7	/Datasets/tcga/TCGA-KIRC/db058eb4-9c5e-4226-92d1-de24aea83630/analysis/c7f0800c-b685-4861-a785-988e1994f117/data/UNCID_2206544.9deea671-7443-45bd-a45f-97fde279c948.110926_UNC10-SN254_0279_AD0E60ABXX_1_ATCACG.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
81ABDA7B-F416-4DF6-B53C-3DC0249314E9	/Datasets/tcga/TCGA-LIHC/08cbbb39-d05a-48b0-a966-5212c5923c8b/analysis/b69b903c-fa93-437f-8879-83df7da8f107/data/UNCID_2367135.7796772d-d52f-4909-ae88-e961e827c962.131217_UNC14-SN744_0384_BC32YDACXX_6_ATTCCT.tar.gz	Primary Tumor	Liver Hepatocellular Carcinoma
C9F2FA0D-1A9F-40B4-BD9B-CAF1B3F3D5A7	/Datasets/tcga/TCGA-PCPG/766c325b-404a-48c3-ba6b-5e17daff83be/analysis/fdb1c2e2-7994-4a69-b1fe-2469c1c214da/data/UNCID_2446468.a75fa2d5-0c31-45a7-831a-357443c12483.140228_UNC15-SN850_0355_BC3LBAACXX_8_GGCTAC.tar.gz	Primary Tumor	Pheochromocytoma and Paraganglioma
A2736880-C754-439E-8914-F2E8537D89F7	/Datasets/tcga/TCGA-THCA/4fa53eb7-1fdb-4fe5-b5ad-f3d8069b3eb8/analysis/5b8bc612-b397-47b9-afe1-20618f9ece4c/data/UNCID_2189815.63f7a81e-c404-49fc-bc72-52b2a81ea9a5.120507_UNC10-SN254_0355_AC0TR8ACXX_5_GCCAAT.tar.gz	Primary Tumor	Thyroid Carcinoma
E9013476-D037-41EA-921E-E9E62E93B75C	/Datasets/tcga/TCGA-OV/40635bf3-d8ba-4833-b623-547e55e5d07e/analysis/f524f673-e657-4c56-9855-83a4f8f036d9/data/TCGA-29-2425-01A-01R-1569-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
7C722601-FE14-4461-96BF-C087EA8CBAA9	/Datasets/tcga/TCGA-PRAD/208a75b3-407c-4c5a-8938-3691547b6887/analysis/ad0fa251-bcc2-4e61-84bd-82da4320033d/data/UNCID_2189772.39239ac6-7757-43ca-928a-4885260ecbc7.120514_UNC16-SN851_0159_BC0TARACXX_4_TGACCA.tar.gz	Primary Tumor	Prostate Adenocarcinoma
4DB42A1B-538B-4C4B-9A07-F8AF3336DFDE	/Datasets/tcga/TCGA-STAD/b2e2d35c-7a79-4165-97a5-82d5c37d94f2/analysis/c2a3e22a-e9cc-447a-b419-8667cce10da1/data/TCGA-FP-7998-01A-11R-2203-13_rnaseq_fastq.tar	Primary Tumor	Stomach Adenocarcinoma
E624AE62-7114-44BC-8DCB-3F8A831B74CD	/Datasets/tcga/TCGA-UCEC/f70a64a8-3faa-468a-a6f3-4815eb01e5a3/analysis/b555da07-9e45-4dec-a58b-44f0a54beffd/data/UNCID_2211836.bca7a3e6-57e9-44e6-b33f-a5e62011884d.110302_UNC1-RDR301647_00045_FC_62J5FAAXX_6.tar.gz	Primary Tumor	Uterine Corpus Endometrial Carcinoma
65F43000-6AD8-4C9A-AF16-737F60F13F31	/Datasets/tcga/TCGA-BLCA/3bd918a8-3b92-4042-b4a1-f9dfcd6fe405/analysis/cb2dbbac-6fc7-4957-9d66-3bf0e1cc8a4c/data/UNCID_2579864.6f82f237-061e-47ae-a3fa-d03b6aeb1c1b.140521_UNC11-SN627_0359_BC4E01ACXX_2_TTAGGC.tar.gz	Primary Tumor	Bladder Urothelial Carcinoma
C5045828-6063-4FAF-A024-ECC150CEFE54	/Datasets/tcga/TCGA-COAD/eed7405f-f8f3-41a4-a0e7-242f23087f59/analysis/e77822fc-5656-410e-8cb1-41179051aaa8/data/UNCID_2185766.6bff2e04-5771-4e5e-a98e-b1e1e0cd1774.121206_UNC15-SN850_0245_BD1H0HACXX_3_AGTCAA.tar.gz	Primary Tumor	Colon Adenocarcinoma
1E5C79A7-C289-4B27-943B-98AF0D9112B6	/Datasets/tcga/TCGA-KIRC/3cbca837-f5a7-4a87-8f02-c59eac232d5a/analysis/7aca28e1-5580-401c-a29d-b52448b0a9f0/data/UNCID_2209865.f66ad0c1-2663-4f0d-80b0-fbdb6a94e607.110421_UNC9-SN296_0172_AC0152ABXX_3.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
AC2045EE-D600-42E7-BE82-9EFB92286D59	/Datasets/tcga/TCGA-BLCA/cce62116-3dcd-400d-ada0-9839ca02466e/analysis/6f777846-9da3-4986-8e69-91874dd719ab/data/UNCID_2198020.1b08c8c9-5739-409d-9cbc-3b06ad1f60e6.120124_UNC16-SN851_0123_AC0FDJACXX_7_GCCAAT.tar.gz	Primary Tumor	Bladder Urothelial Carcinoma
C1C467A8-18B1-4C3F-AC45-33359ED6FDC4	/Datasets/tcga/TCGA-CESC/e2ff7cfd-a101-45b9-895f-26f403e7bdfb/analysis/5c656e79-8b31-42fd-a0f1-e40d9aba8112/data/UNCID_2186820.cf0a3802-710c-4ec7-9778-2d8150656ab7.121009_UNC16-SN851_0187_AD15RRACXX_6_AGTCAA.tar.gz	Primary Tumor	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
1FB9316D-4674-4D97-A33B-649F53D09487	/Datasets/tcga/TCGA-GBM/74ce7e7f-e214-4b6e-8551-114a153ab7fb/analysis/799fd5dd-c893-4f89-ad2f-10965b4620c4/data/G17678.TCGA-06-5417-01A-01R-1849-01.2.tar.gz	Primary Tumor	Glioblastoma Multiforme
467375F3-013E-460A-89DC-E9D324B27883	/Datasets/tcga/TCGA-KIRP/7c1f5540-ba4f-498d-ac15-b395197ec5f3/analysis/5aa96460-cd73-422a-8ec4-250a7ef40dd0/data/UNCID_2326495.da4715ac-6d8c-485e-84d1-ecc11b685878.131210_UNC12-SN629_0339_AC2UJ6ACXX_8_TGACCA.tar.gz	Primary Tumor	Kidney Renal Papillary Cell Carcinoma
021CC81F-710D-4EEA-B1D8-012A81715ACC	/Datasets/tcga/TCGA-OV/cd6e5d3d-1c86-40dd-9cb3-b2e2075dec56/analysis/887b3ca5-8c51-4487-a99a-6034b937ba99/data/TCGA-24-1469-01A-01R-1566-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
7F9B1D32-6F17-4895-A4C3-DDACD17ADAD5	/Datasets/tcga/TCGA-KIRC/73512f9d-c6e4-446f-8e31-666c6af44da5/analysis/883a4a9c-d210-4fe1-84ff-cfdf5e7bb09d/data/UNCID_2208686.61955d5a-b9cd-4c91-957b-1be1f1e68d9f.110608_UNC13-SN749_0072_AC03JFABXX_6.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
A9B1912A-4B6C-4F73-B4F8-E3E2B0FD4174	/Datasets/tcga/TCGA-KIRC/b602a73b-809c-44c6-a787-d496705e7ae8/analysis/60af393b-fcd3-46b3-8f93-c13305ea34bf/data/UNCID_2206670.f47c8d1e-0cc6-4686-8913-80b6f0372293.111006_UNC11-SN627_0158_BB01Y8ABXX_8_TTAGGC.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
F79B27D3-0426-47BB-9756-7E0759246E5E	/Datasets/tcga/TCGA-OV/ce871097-a6e9-4139-897e-642ee24ee123/analysis/596244e7-5be4-4fc1-acc0-29d582775489/data/TCGA-61-1919-01A-01R-1568-13_rnaseq_fastq.tar	Primary Tumor	Ovarian Serous Cystadenocarcinoma
688EFD86-95DA-4442-87F0-DBF9E6B549FD	/Datasets/tcga/TCGA-UCS/6dfe9121-29a0-4593-984f-1644166e1d39/analysis/7292dcb0-e969-4b36-b431-71546f4cce1b/data/UNCID_2167725.b75312b2-f817-4bcd-a334-4639e3a0dba6.130718_UNC11-SN627_0316_BD2AUNACXX_6_CGATGT.tar.gz	Primary Tumor	Uterine Carcinosarcoma
BD616E26-7B2D-4C0A-BEF2-3325ED7B7935	/Datasets/tcga/TCGA-LUAD/5c06d97f-2aaa-43de-b085-09d7829356ba/analysis/889dcb99-eebd-4611-ab6a-61672092cf83/data/UNCID_2187783.b93762e1-ee51-4768-8343-f49e241fd397.120801_UNC17-SN7001277_0040_AC0WHEACXX_8_CAGATC.tar.gz	Primary Tumor	Lung Adenocarcinoma
3D2DE64D-64F1-43EE-9B1C-05208767EC85	/Datasets/tcga/TCGA-KIRP/e4245fff-1281-40e5-87b4-4e42a18a3a63/analysis/3dca882c-442c-4553-bd85-beb470f6bfc5/data/UNCID_2179490.e6e94309-7a4e-4fd3-a91a-1e1ac5ae2ac3.130319_UNC12-SN629_0267_BC22Y1ACXX_7_ACAGTG.tar.gz	Primary Tumor	Kidney Renal Papillary Cell Carcinoma
F005D32B-1184-48CF-B146-EA715292FC7C	/Datasets/tcga/TCGA-LUAD/9944f46f-9fa8-4e2c-a806-776bec7f8803/analysis/7f114b71-46fe-47d8-80a8-2621cd9e497c/data/UNCID_2200858.299d2ad8-b54d-4ddb-b6c5-b80d8baf39f2.111122_UNC16-SN851_0111_BD09J2ACXX_8_GGCTAC.tar.gz	Primary Tumor	Lung Adenocarcinoma
1EB60B7E-A5D0-4773-9691-33238B87C2D5	/Datasets/tcga/TCGA-TGCT/399cb248-9d00-41dc-af44-fa96ca9f649a/analysis/4753ede0-b1a8-4b75-9b96-b9914fe0e043/data/UNCID_2641472.f3c1c636-66dc-4a77-91a9-8dfc34454b30.140815_UNC12-SN629_0390_BC5AAMACXX_6_ATGTCA.tar.gz	Primary Tumor	Testicular Germ Cell Tumors
70A865B0-1B67-46FC-98D5-2DDAD37153C8	/Datasets/tcga/TCGA-KIRC/781acafa-a58b-4180-bbca-c5b675d51b17/analysis/61d384a2-0581-4c92-9598-d77357b4a705/data/UNCID_2209533.9ae89964-9ff2-4d38-ade0-03581b3f7ae6.110517_UNC14-SN744_0117_BC036RABXX_3.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
EA485E4A-5956-430C-8584-E14D865E3758	/Datasets/tcga/TCGA-LGG/1f54d21e-752f-496d-8453-4b9b8738cbce/analysis/ab346a4c-c991-4afa-85ca-30c7f3a16f6e/data/UNCID_2187459.11b3ce08-d237-4e4e-8656-a235d3964f8f.120904_UNC14-SN744_0268_AC10DDACXX_5_GGCTAC.tar.gz	Primary Tumor	Brain Lower Grade Glioma
0580E798-6A98-4E46-AC96-9A869DFF502E	/Datasets/tcga/TCGA-MESO/7d93f1b4-3460-4917-9f33-2a9c6df773f2/analysis/38ff3684-47c4-4386-b94b-2adc62ab6396/data/UNCID_2641098.050c2191-b96c-41e7-abdb-e52cbe82f268.140506_UNC15-SN850_0363_BC3YJYACXX_2_ATCACG.tar.gz	Primary Tumor	Mesothelioma
BFAF5464-D239-4A03-AC34-984DEBA84451	/Datasets/tcga/TCGA-COAD/127f738d-afa1-42f6-a9a0-f33806667b84/analysis/3cfa06cd-f35e-4e33-8bba-c2f37e986451/data/UNCID_2217431.4bc7994e-b96d-423a-90b6-28ed92581f38.100813_UNC5-RDR300700_00020_FC_62A20AAXX_2.tar.gz	Primary Tumor	Colon Adenocarcinoma
FAE43DA9-4D31-4879-B2DA-F981B8422FC9	/Datasets/tcga/TCGA-LUAD/b89de053-d253-447f-952e-9a2edcf6bca5/analysis/48b01bcd-68ed-4a2f-847a-0a9501bed213/data/UNCID_2668049.abbff93f-d9f6-4db6-b769-6b4e36a7de0d.150108_UNC15-SN850_0402_AC5FTHACXX_1_GTGGCC.tar.gz	Primary Tumor	Lung Adenocarcinoma
9C1016CE-3EAB-4FA7-806B-C8F6B08B4EA1	/Datasets/tcga/TCGA-LUSC/b80ea411-c8ca-4414-ad1b-82af11df11c2/analysis/a87e455c-8316-40c7-83f9-07392133f613/data/UNCID_2206708.921b83c7-9731-4b26-9a91-f84347e36d5b.110923_UNC13-SN749_0118_BC04BNABXX_1_ACTTGA.tar.gz	Primary Tumor	Lung Squamous Cell Carcinoma
36DC7E39-3EB0-46BA-9097-CE3275AB5F02	/Datasets/tcga/TCGA-HNSC/fcf0dc48-b889-4593-a15b-aa715aae7bf5/analysis/4ae679ef-71e8-4c73-8b2e-5ca2900fc528/data/UNCID_2201925.f35831c4-cac6-484e-813f-4cc5dee12e5e.111115_UNC15-SN850_0146_AD078TACXX_6_ACAGTG.tar.gz	Primary Tumor	Head and Neck Squamous Cell Carcinoma
F5E02504-CB70-4C52-81D0-C1B2513BD6F9	/Datasets/tcga/TCGA-KIRP/55b8d871-dbff-4c4a-8f73-82565588c23f/analysis/df92909a-94fd-4a9c-9c0d-b0ff8dde9636/data/UNCID_2192728.f47f3279-6265-4d85-89f2-d11501672ec0.120423_UNC13-SN749_0168_AC0MDCACXX_5_CAGATC.tar.gz	Primary Tumor	Kidney Renal Papillary Cell Carcinoma
79BDCA7C-DAB8-455E-812A-A08265753D7A	/Datasets/tcga/TCGA-BLCA/4107ae6f-502c-4bdc-bf14-e4b3711cba38/analysis/7f256b7c-0e62-4f7a-a90c-9087e90ac7d3/data/UNCID_2197931.c32574a0-5f85-4053-bb98-8472b496975e.120124_UNC16-SN851_0123_AC0FDJACXX_6_ACTTGA.tar.gz	Primary Tumor	Bladder Urothelial Carcinoma
36B74FF5-CADC-42EE-BF5C-06F96E8EAD21	/Datasets/tcga/TCGA-KIRC/d2664fde-ce3b-45e6-9a23-4a07980f7bac/analysis/7e336124-a3f4-4f58-a547-eefd0e3490ad/data/UNCID_2206692.0e959a22-7e2a-4cf8-92cc-ae13baee45b1.111007_UNC9-SN296_0249_BB03KMABXX_4_TGACCA.tar.gz	Primary Tumor	Kidney Renal Clear Cell Carcinoma
9B9C0EED-DC7D-45A4-8EB4-430AAF16FBB6	/Datasets/tcga/TCGA-BRCA/da1c58a7-c6bd-47d9-95c2-8d2ac70e20e4/analysis/16c15728-1027-4b99-9399-a13b819c168d/data/UNCID_2209109.7fe47d2c-6b7d-4fa3-8e22-14fdb2b44920.110606_UNC12-SN629_0090_AD0CTGABXX_5.tar.gz	Primary Tumor	Breast Invasive Carcinoma
