sample index	project	sample	experiment	run	junctions	annotated_junctions	junctions_geq_5	annotated_junctions_geq_5	overlaps	annotated_overlaps
17901	SRP000941	SRS366518	SRX263867	SRR1220471	134196	114401	61322	60156	3633707	3578723
17902	SRP042161	SRS617777	SRX549878	SRR1295264	381	4	24	0	712	6
17903	SRP026256	SRS451318	SRX313704	SRR919315	214036	153502	116591	112977	8060312	7927163
17904	SRP025982	SRS441662	SRX302332	SRR896865	173239	150481	82732	82195	1994771	1956449
17905	SRP026126	SRS445962	SRX307103	SRR903228	100031	92673	26892	26782	489844	480136
17906	SRP014428	SRS350504	SRX160269	SRR522130	33233	30366	27276	25769	1424532	1391233
17907	SRP015789	SRS363943	SRX187585	SRR572634	4622	4440	109	106	6967	6751
17908	SRP015989	SRS362528	SRX191092	SRR579382	127764	112010	56499	56160	1345941	1323311
17909	SRP007525	SRS362050	SRX185895	SRR566996	70639	67083	16949	16888	302024	296803
17910	SRP025982	SRS441503	SRX302174	SRR896707	162913	141007	77737	77233	1991189	1952787
17911	ERP001344	ERS092692	ERX286316	ERR313168	308709	138984	102373	85855	7964344	7315758
17912	SRP036848	SRS554933	SRX467268	SRR1164828	16616	15206	15385	14609	467898	448253
17913	SRP005279	SRS152395	SRX037917	SRR091656	0	0	0	0	0	0
17914	SRP018838	SRS523168	SRX403415	SRR1066629	22292	18936	17408	16568	3429652	3340262
17915	SRP007461	SRS358722	SRX179434	SRR545698	198577	124635	87303	80095	7435150	7193295
17916	SRP010061	SRS284482	SRX113650	SRR393764	144699	118956	78216	77095	2627309	2578998
17917	SRP025982	SRS588831	SRX510314	SRR1216084	203947	165581	100428	99127	3279242	3210747
17918	SRP025982	SRS442002	SRX302672	SRR897205	169795	145803	77100	76653	1806553	1767752
17919	SRP028325	SRS465174	SRX329064	SRR944658	92575	83365	29443	29210	759453	744958
17920	ERP004375	ERS481309	ERX615371	ERR659050	34702	31671	21544	20700	512238	499756
17921	SRP012099	SRS308335	SRX136626	SRR456551	47258	43243	7792	7693	159458	153725
17922	SRP010129	SRS284932	SRX114525	SRR396548	1	0	0	0	4	0
17923	SRP033266	SRS506079	SRX381864	SRR1036108	223412	147093	112502	105896	8238554	8036689
17924	SRP042161	SRS616918	SRX549165	SRR1294551	265	1	18	0	494	2
17925	DRP000464	DRS001024	DRX001042	DRR001488	540	463	17	15	917	759
17926	SRP033135	SRS504187	SRX379729	SRR1033039	22690	20598	13503	12921	309537	300290
17927	ERP001942	ERS185131	ERX179552	ERR204962	149323	125147	80565	79660	2745092	2690923
17928	SRP029515	SRS476480	SRX344586	SRR965360	287601	178338	137811	131492	10604905	10382530
17929	SRP021911	SRS417373	SRX272864	SRR836174	151	114	9	0	1020	116
17930	DRP000987	DRS005794	DRX005666	DRR006454	37369	32224	8288	8053	512198	497719
17931	SRP025982	SRS442760	SRX303430	SRR897963	200238	165188	105526	104472	3442651	3378175
17932	SRP014320	SRS350179	SRX159827	SRR521497	174508	131096	80549	78846	3753538	3665042
17933	SRP026690	SRS456237	SRX319696	SRR929975	25272	22183	1090	1078	45844	42269
17934	SRP000941	SRS366515	SRX263859	SRR1045586	175578	143722	84047	82624	4310429	4242688
17935	SRP041471	SRS598100	SRX528195	SRR1264187	39156	36369	2814	2778	94070	76608
17936	SRP041955	SRS621822	SRX554551	SRR1300812	79859	69386	15720	15512	329093	314095
17937	SRP030617	SRS488229	SRX361052	SRR1003863	23620	21846	4233	4180	89411	86257
17938	SRP003611	SRS115067	SRX027124	SRR066433	10951	10307	827	811	25759	24830
17939	SRP035930	SRS544419	SRX451084	SRR1145839	244335	152113	125923	117568	15116340	14821472
17940	SRP012461	SRS310731	SRX144100	SRR490353	2053	1900	304	298	9441	9161
17941	ERP003613	ERS326943	ERX288485	ERR315460	193788	151538	102169	100179	4612877	4523225
17942	SRP042620	SRS624294	SRX559749	SRR1313098	191790	138014	80526	77691	4084992	3966660
17943	SRP027258	SRS456816	SRX321490	SRR932146	107238	97796	41416	41243	861436	848171
17944	SRP042161	SRS617364	SRX549517	SRR1294903	9	0	0	0	10	0
17945	SRP021908	SRS417355	SRX272851	SRR836155	138708	120764	72833	72140	2657128	2623047
17946	ERP003933	ERS351012	ERX371741	ERR405380	165575	128201	94173	92470	4315226	4241753
17947	SRP041736	SRS603378	SRX534661	SRR1275184	16	0	0	0	16	0
17948	SRP042161	SRS617170	SRX549377	SRR1294763	256	2	17	1	468	6
17949	ERP002414	ERS226501	ERX223236	ERR248699	5	1	0	0	10	1
17950	ERP001942	ERS185453	ERX162815	ERR188416	164853	126202	87920	86147	4811190	4703644
17951	SRP041471	SRS598096	SRX528191	SRR1264093	48280	45490	4116	4086	121206	102944
17952	SRP012461	SRS310745	SRX144114	SRR490411	3226	2942	407	398	14186	13717
17953	SRP013363	SRS334881	SRX149419	SRR500482	6	0	2	0	17	0
17954	SRP035988	SRS544553	SRX451341	SRR1146116	193492	157311	101849	100541	4407657	4336765
17955	SRP018403	SRS390597	SRX225205	SRR671944	221103	151656	122877	115856	9303945	9090149
17956	ERP006077	ERS480297	ERX497756	ERR532553	525882	223514	216698	181680	66054887	64897516
17957	SRP001371	SRS114974	SRX135562	SRR453392	170905	133759	84277	82957	2248574	2182042
17958	SRP015789	SRS363943	SRX187585	SRR572550	4807	4626	117	116	7201	6992
17959	SRP041179	SRS592085	SRX517255	SRR1238502	139702	125094	70543	70025	1923545	1896799
17960	SRP041751	SRS603766	SRX535147	SRR1274567	155003	135126	75339	74790	1759682	1726562
17961	SRP029899	SRS479557	SRX348813	SRR976766	202232	132885	101545	92111	21988800	21599773
17962	SRP021478	SRS415860	SRX271431	SRR833717	244224	161458	121442	113024	16139166	15839930
17963	SRP040472	SRS580786	SRX499347	SRR1202847	159582	125831	108380	102012	5425967	5289785
17964	SRP044668	SRS663156	SRX657997	SRR1521370	195626	156780	92921	91624	3177663	3110928
17965	ERP001942	ERS185445	ERX163123	ERR188255	183880	139269	99485	97421	5291427	5166650
17966	SRP003754	SRS352025	SRX171117	SRR527677	2627	1833	91	23	9750	2579
17967	SRP009408	SRS280695	SRX107253	SRR372642	111	74	5	0	149	78
17968	SRP039591	SRS567847	SRX483402	SRR1186056	170794	124593	74198	69613	8274877	7945252
17969	SRP012461	SRS310762	SRX144131	SRR490477	1	0	0	0	1	0
17970	SRP006561	SRS190435	SRX059370	SRR191362	87487	81756	26478	26348	489797	480613
17971	SRP007494	SRS228003	SRX083291	SRR309270	190874	147720	105929	103824	9365796	9266941
17972	SRP007461	SRS214600	SRX082574	SRR307915	234353	143837	104085	96126	7142078	6890988
17973	ERP001942	ERS185095	ERX163084	ERR188360	214440	148135	108537	104569	8148159	7937496
17974	SRP028570	SRS467732	SRX332291	SRR948747	29496	27527	7928	7778	132922	128648
17975	SRP010280	SRS285656	SRX115534	SRR398229	56673	53678	15878	15755	268263	261035
17976	SRP000941	SRS366516	SRX263863	SRR1220456	61428	57966	9119	9042	235154	222896
17977	ERP005641	ERS444317	ERX548827	ERR590838	191756	154770	114024	112317	5455558	5378652
17978	SRP034592	SRS516585	SRX395551	SRR1054285	189572	156132	97839	96717	3044587	2986263
17979	SRP032775	SRS500004	SRX374637	SRR1026947	162139	120844	72724	71091	2244331	2169895
17980	SRP021509	SRS416356	SRX271816	SRR834959	145074	116234	74820	73810	2338344	2283267
17981	ERP003467	ERS317044	ERX278720	ERR338417	85384	76388	23143	22907	549310	532393
17982	SRP041008	SRS589697	SRX512374	SRR1220684	227500	160605	130597	124686	19523062	19316970
17983	ERP003917	ERS349336	ERX315675	ERR342837	116584	104986	44848	44647	926552	910611
17984	SRP005281	SRS152430	SRX037950	SRR091696	57969	54721	11816	11749	235578	230761
17985	SRP029341	SRS474598	SRX341505	SRR959612	233	58	108	38	68256	54757
17986	SRP017575	SRS379910	SRX210642	SRR633558	3399	1834	399	366	23690	21570
17987	SRP026144	SRS448217	SRX309639	SRR907616	930	0	4	0	1007	0
17988	SRP025982	SRS442948	SRX303618	SRR898151	208377	165745	108583	106920	3800787	3724072
17989	SRP007825	SRS257319	SRX091738	SRR330900	270	172	11	2	1008	800
17990	SRP011546	SRS300742	SRX130008	SRR445729	189810	107768	81456	67468	6705669	6055356
17991	SRP013621	SRS344622	SRX152124	SRR504986	156062	126330	79602	78538	3137766	3086384
17992	SRP002628	SRS084158	SRX022075	SRR057644	109001	98804	32683	32461	743209	727544
17993	SRP044668	SRS663209	SRX658051	SRR1521424	221136	168124	111792	109594	4589443	4481826
17994	SRP019272	SRS401195	SRX249106	SRR772364	8	3	1	0	16	3
17995	SRP025982	SRS442220	SRX302890	SRR897423	178315	149596	89967	89199	2691378	2639151
17996	SRP028530	SRS467294	SRX332195	SRR948566	151707	129552	82475	80114	4170813	4092264
17997	SRP010181	SRS285199	SRX114834	SRR397239	10983	10450	414	394	21393	17131
17998	SRP000599	SRS002134	SRX002629	SRR013558	95	54	6	3	188	94
17999	ERP003984	ERS353332	ERX321248	ERR348412	9	6	0	0	9	6
18000	ERP003613	ERS327008	ERX288598	ERR315454	188399	155123	103081	101333	3291126	3182739
18001	SRP040547	SRS582790	SRX501739	SRR1205921	147191	120273	72451	71504	3037986	2990758
18002	SRP028570	SRS467738	SRX332297	SRR948753	91078	77030	39349	38103	958183	924686
18003	SRP026126	SRS445964	SRX307104	SRR903240	90531	84227	23235	23138	416710	408353
18004	SRP040547	SRS582817	SRX501766	SRR1205948	457	305	12	1	866	321
18005	SRP025982	SRS441507	SRX302178	SRR896711	170631	145660	84393	83718	2343510	2298215
18006	SRP007825	SRS257321	SRX091740	SRR330902	555	230	14	2	870	347
18007	SRP027358	SRS457456	SRX322290	SRR934281	128377	109697	47881	47338	964274	933711
18008	ERP003467	ERS317037	ERX278713	ERR338426	113388	100362	55282	54518	1557026	1519926
18009	SRP016568	SRS371359	SRX198063	SRR597895	437308	196419	177188	149570	61078456	60022043
18010	SRP026126	SRS445965	SRX307107	SRR903261	106296	98690	29194	29110	541051	530925
18011	SRP025982	SRS588817	SRX510300	SRR1216070	214371	169747	106005	104580	4105222	4019512
18012	SRP026562	SRS455114	SRX318178	SRR1103948	183	74	28	0	1354	80
18013	SRP025982	SRS442721	SRX303391	SRR897924	202166	166139	105253	104221	3454719	3388993
18014	SRP033135	SRS504404	SRX379945	SRR1033255	23005	21282	13729	13273	309575	301723
18015	SRP014830	SRS356011	SRX176406	SRR542368	6790	6221	3308	3087	52323	49395
18016	SRP022054	SRS418145	SRX273727	SRR837846	3894	3487	54	46	4983	4460
18017	DRP001919	DRS014566	DRX015070	DRR016717	353069	195363	167341	151367	26553921	26078634
18018	SRP019374	SRS401545	SRX249508	SRR773859	86983	82294	20121	20035	364167	357894
18019	SRP025982	SRS441957	SRX302627	SRR897160	162751	139127	72028	71459	1664679	1628628
18020	SRP014020	SRS348430	SRX345057	SRR965808	996	922	14	8	1395	1062
18021	SRP012461	SRS310711	SRX144080	SRR490275	594	573	71	69	2355	2234
18022	SRP032789	SRS500230	SRX374866	SRR1027187	141024	124729	54080	53740	1099540	1074562
18023	ERP004375	ERS481260	ERX615322	ERR659001	39820	37177	13865	13687	244617	239365
18024	SRP015976	SRS366630	SRX190902	SRR578815	2	0	0	0	2	0
18025	SRP032775	SRS499956	SRX374588	SRR1026876	162953	119821	74447	72112	2927391	2829149
18026	ERP001942	ERS185430	ERX179603	ERR204979	140942	118111	68388	67573	2522147	2463447
18027	DRP001797	DRS014290	DRX021445	DRR023610	107332	97052	52994	52662	1289717	1271249
18028	SRP040547	SRS582029	SRX500931	SRR1204652	159568	126166	77475	76245	3368531	3308628
18029	SRP029889	SRS479340	SRX348563	SRR976247	19	0	0	0	24	0
18030	SRP041988	SRS606834	SRX542551	SRR1286934	208167	155497	110858	107733	8491422	8352518
18031	SRP033135	SRS504408	SRX379950	SRR1033260	3468	3033	1500	1451	328808	324170
18032	SRP029341	SRS474601	SRX341508	SRR959615	448	72	193	47	118146	95403
18033	SRP019272	SRS401192	SRX249103	SRR772360	8	3	1	0	18	3
18034	SRP007525	SRS362052	SRX185897	SRR567049	70848	67099	16981	16923	300254	294965
18035	SRP013450	SRS336173	SRX150785	SRR502802	170276	128757	106405	101061	5488649	4838414
18036	SRP026256	SRS451317	SRX313703	SRR919314	240761	161191	127682	121758	12471429	12272375
18037	SRP030628	SRS488262	SRX361120	SRR1004285	153741	133162	63670	63186	1486304	1455767
18038	SRP031620	SRS492038	SRX365671	SRR1027583	136137	102311	62411	60819	2197918	2121736
18039	SRP002126	SRS025342	SRX018038	SRR038456	41530	38839	7202	7118	149302	144038
18040	SRP019272	SRS401204	SRX249115	SRR772380	2	0	0	0	5	0
18041	SRP011924	SRS302549	SRX131436	SRR448110	54557	49208	10463	10294	317841	307071
18042	SRP010129	SRS284930	SRX114523	SRR396546	0	0	0	0	0	0
18043	SRP007461	SRS353544	SRX174319	SRR534304	635831	200138	245547	166595	84155781	81450892
18044	SRP041736	SRS603451	SRX534734	SRR1275135	18481	17509	2769	2753	57765	56310
18045	SRP030617	SRS488212	SRX361036	SRR1003847	35067	32015	18037	17467	379161	369250
18046	SRP036848	SRS554993	SRX467328	SRR1164888	58576	54727	17974	17638	273704	264250
18047	SRP010647	SRS290737	SRX118108	SRR403021	105817	95932	35987	35781	650016	633558
18048	SRP024274	SRS437935	SRX297213	SRR886606	188307	147787	111010	108717	6813189	6719668
18049	SRP028530	SRS467294	SRX332173	SRR948506	105148	96625	39474	38941	1694180	1661236
18050	SRP042620	SRS624297	SRX559754	SRR1313103	236443	151387	94112	89864	5529527	5354022
18051	SRP028291	SRS464701	SRX328562	SRR944068	46	5	8	0	200	6
18052	SRP028902	SRS471414	SRX336428	SRR953773	220514	150034	112025	106579	12146645	11941689
18053	ERP004219	ERS372801	ERX348266	ERR375889	219756	153524	121404	117223	11964114	11811212
18054	SRP031858	SRS493225	SRX367102	SRR1015690	176428	146146	108454	105771	5358543	5275212
18055	SRP007525	SRS362054	SRX185899	SRR567121	50137	48348	6124	6097	133176	130717
18056	SRP001462	SRS007527	SRX013341	SRR030771	49800	47337	7789	7729	166687	161977
18057	SRP041036	SRS590280	SRX513337	SRR1223566	129365	107524	60889	60002	2160004	2109456
18058	SRP041736	SRS603432	SRX534716	SRR1275099	3	0	1	0	8	0
18059	SRP020491	SRS407092	SRX259455	SRR805745	125276	107052	52854	52220	1110706	1070912
18060	SRP015819	SRS365011	SRX188848	SRR574823	263167	173337	169345	145174	29270973	28693273
18061	SRP014830	SRS356047	SRX176442	SRR542404	169775	136547	76452	75060	3360139	3286672
18062	SRP009144	SRS269340	SRX103804	SRR359290	162596	139252	72716	72079	2029526	1994518
18063	SRP009408	SRS280716	SRX107274	SRR372663	421	261	13	0	671	301
18064	SRP027358	SRS457461	SRX322295	SRR934322	133099	112489	53686	53050	1158389	1123649
18065	SRP039359	SRS565576	SRX480731	SRR1182339	25797	22605	10485	9659	143857	132521
18066	SRP041955	SRS621827	SRX554556	SRR1300822	110418	90386	31786	31183	692189	659234
18067	SRP010129	SRS284953	SRX114546	SRR396569	0	0	0	0	0	0
18068	SRP034586	SRS516515	SRX395481	SRR1054208	2	1	0	0	2	1
18069	SRP010181	SRS285251	SRX114886	SRR397351	24682	23726	1121	1090	47375	44610
18070	SRP014146	SRS348798	SRX158088	SRR519073	31988	27896	4822	4694	186368	178773
18071	SRP042161	SRS617344	SRX549497	SRR1294883	295	2	29	0	677	2
18072	DRP001797	DRS014287	DRX021441	DRR023572	135994	122604	71043	70578	1860407	1836347
18073	SRP028530	SRS467294	SRX331764	SRR948153	8514	8162	172	170	12223	11833
18074	SRP033135	SRS504272	SRX379814	SRR1033124	23499	22183	16464	16021	515076	506295
18075	SRP026126	SRS445951	SRX307093	SRR903153	84854	78717	15896	15825	268895	261323
18076	SRP032775	SRS499960	SRX374592	SRR1026881	228738	141152	109366	102533	6602809	6386690
18077	SRP028530	SRS467294	SRX332341	SRR948831	99906	92049	36089	35574	1632873	1600940
18078	SRP044265	SRS659096	SRX651013	SRR1513334	199010	142200	109986	104232	11290417	11119820
18079	SRP041162	SRS591823	SRX516774	SRR1238026	105330	98514	53863	53610	1166947	1154823
18080	SRP035316	SRS528598	SRX424936	SRR1106199	126331	103488	52158	51562	1341507	1302416
18081	SRP001540	SRS008971	SRX014678	SRR031958	46346	44178	8001	7949	163553	159947
18082	SRP022054	SRS418129	SRX273711	SRR837830	40	0	1	0	56	0
18083	SRP006574	SRS190570	SRX059505	SRR191510	0	0	0	0	0	0
18084	SRP023262	SRS429729	SRX286971	SRR868851	6256	4201	606	556	41484	38642
18085	SRP021193	SRS414582	SRX268728	SRR830985	180843	148227	94183	92552	4762934	4685573
18086	SRP019272	SRS401238	SRX249149	SRR772443	3	2	0	0	7	3
18087	SRP009310	SRS270248	SRX105502	SRR364296	41	10	4	1	124	28
18088	SRP033135	SRS504181	SRX379723	SRR1033033	1739	1644	219	214	24974	24818
18089	SRP019272	SRS401382	SRX249293	SRR772699	13	3	1	0	32	3
18090	SRP027383	SRS457864	SRX322786	SRR934901	247643	181826	133419	129899	7854086	7704902
18091	ERP003613	ERS326991	ERX288588	ERR315451	177137	142377	86772	84693	6950046	6865754
18092	SRP044610	SRS661840	SRX656265	SRR1519063	461162	193430	185442	153036	40087429	39192958
18093	ERP003731	ERS199523	ERX295135	ERR321990	109993	96191	37321	34404	786375	627618
18094	SRP025982	SRS443020	SRX303690	SRR898223	220053	175210	115914	114392	3969134	3890043
18095	SRP010279	SRS285628	SRX115506	SRR398201	702	351	305	250	6054	4941
18096	SRP009276	SRS270143	SRX105300	SRR363987	9162	7888	2319	2198	114197	110126
18097	SRP003754	SRS351990	SRX171082	SRR527607	480	5	33	4	1253	32
18098	ERP003917	ERS349345	ERX315684	ERR342808	114761	105426	48893	48690	1069217	1055212
18099	DRP000987	DRS005723	DRX005595	DRR006377	46776	42951	15810	15505	422082	409424
18100	SRP002272	SRS059021	SRX018964	SRR039618	2	0	0	0	3	0
18101	ERP002045	ERS197531	ERX182690	ERR266344	305769	178406	136979	131571	10764428	10528903
18102	SRP022043	SRS417867	SRX273439	SRR837459	0	0	0	0	0	0
18103	SRP033116	SRS503479	SRX378914	SRR1032132	68	29	14	11	2089	1705
18104	ERP004219	ERS372798	ERX348263	ERR375886	235519	155114	124910	119398	14712403	14519595
18105	DRP001797	DRS014272	DRX021426	DRR023379	125966	113429	62335	61930	1704195	1682212
18106	SRP003754	SRS352023	SRX171115	SRR527674	2819	2073	1462	1189	35552	18323
18107	SRP025982	SRS443153	SRX303823	SRR898356	191898	158404	100018	98703	3064961	3004722
18108	SRP030457	SRS487568	SRX360375	SRR1002898	302049	186776	146835	137484	13151899	12847642
18109	SRP041736	SRS603255	SRX534538	SRR1274314	28147	26141	14329	13937	300753	294178
18110	SRP041736	SRS603223	SRX534506	SRR1274251	0	0	0	0	0	0
18111	SRP010943	SRS293469	SRX120056	SRR408575	12	0	1	0	71	0
18112	SRP025982	SRS442424	SRX303094	SRR897627	203393	166850	105533	104552	3323065	3257752
18113	ERP008483	ERS571123	ERX617453	ERR661157	283010	157841	133062	122248	19624343	19249342
18114	SRP014320	SRS350171	SRX159821	SRR521451	190342	134293	89387	86790	4396572	4229950
18115	DRP000987	DRS005813	DRX005685	DRR006473	43732	40469	8234	8013	665370	651422
18116	SRP022140	SRS421375	SRX278519	SRR866929	365463	176442	166725	139215	49910256	49048397
18117	SRP034732	SRS519892	SRX399458	SRR1060755	172427	131509	86266	83874	4603801	4497369
18118	SRP019272	SRS401225	SRX249136	SRR772415	5	0	1	0	12	0
18119	SRP012461	SRS310753	SRX144122	SRR490442	2903	2677	337	326	11766	11354
18120	SRP003754	SRS352008	SRX171100	SRR527643	1027	68	119	22	5285	246
18121	SRP042161	SRS617005	SRX549252	SRR1294638	415	0	18	0	652	0
18122	DRP001797	DRS014283	DRX021437	DRR023505	131144	117908	66566	66071	1822149	1796900
18123	SRP044187	SRS655792	SRX648512	SRR1509738	115167	102900	51786	51408	1483955	1462111
18124	SRP026621	SRS472333	SRX318855	SRR927191	108355	98340	39034	38793	853299	838149
18125	ERP001942	ERS185133	ERX162996	ERR188171	202120	148291	109510	106263	8575867	8418391
18126	SRP019272	SRS401188	SRX249099	SRR772351	2	0	1	0	7	0
18127	SRP031476	SRS491582	SRX365204	SRR1012917	90516	84286	26106	26020	518332	509905
18128	SRP025982	SRS442242	SRX302912	SRR897445	162851	140776	77366	76912	1937770	1899586
18129	SRP026126	SRS445970	SRX307111	SRR903296	109624	102164	28131	28041	501920	492149
18130	SRP012295	SRS309673	SRX143108	SRR488571	96489	89612	37969	37708	1024222	1011436
18131	SRP029434	SRS475477	SRX342742	SRR961667	104466	94101	29287	29094	533926	519602
18132	SRP001563	SRS009358	SRX014928	SRR032238	130195	108595	55071	54356	1581984	1540592
18133	SRP042161	SRS617361	SRX549514	SRR1294900	159	3	11	0	330	5
18134	SRP026048	SRS452442	SRX314970	SRR921941	363550	201112	164999	151855	22200220	21766982
18135	SRP041159	SRS591787	SRX516737	SRR1237987	237193	167516	130414	125976	8995886	8837278
18136	SRP040547	SRS582135	SRX501042	SRR1204778	161334	125800	78212	76726	3976950	3910026
18137	SRP001371	SRS165630	SRX213998	SRR643766	312335	170614	153413	133857	26540610	25933694
18138	SRP002487	SRS073140	SRX020780	SRR048966	234	197	48	43	724	613
18139	SRP025982	SRS442349	SRX303019	SRR897552	124269	114090	41311	41109	746317	731364
18140	SRP015668	SRS361735	SRX185241	SRR563546	3838	2679	450	420	11429	9542
18141	SRP040472	SRS580337	SRX498659	SRR1201825	26689	25553	2064	2054	59917	57814
18142	SRP042161	SRS617093	SRX549114	SRR1294500	137	5	23	2	384	20
18143	SRP013456	SRS336185	SRX150805	SRR502855	8222	2338	132	41	11318	3186
18144	SRP025982	SRS442612	SRX303282	SRR897815	199565	160270	106006	104618	4226647	4148103
18145	SRP008331	SRS265113	SRX098296	SRR346474	96541	88482	35190	34960	672348	660623
